date,Open,High,Low,Close,Adj Close,Volume,change,Change-close
2011-04-25,2590.25,2609.75,2590.25,2605.949951,2605.949951,0,-0.550049,15.149902
2011-04-26,2603.75,2619.949951,2581.050049,2612.149902,2612.149902,0,-2.199951,6.199951
2011-04-27,2622.399902,2631.300049,2605.050049,2609.75,2609.75,0,10.25,-2.399902
2011-04-28,2619.899902,2622.550049,2566.100098,2571.75,2571.75,0,10.149902,-38
2011-04-29,2574.300049,2584.25,2533.149902,2545.050049,2545.050049,0,2.550049,-26.699951
2011-05-02,2548.449951,2563.699951,2510.149902,2513.850098,2513.850098,0,3.399902,-31.199951
2011-05-03,2511.350098,2525,2455.5,2459.75,2459.75,0,-2.5,-54.100098
2011-05-04,2451.699951,2462.75,2424.449951,2445.25,2445.25,0,-8.050049,-14.5
2011-05-05,2445.149902,2466.300049,2418.399902,2423.399902,2423.399902,0,-0.100098,-21.850098
2011-05-06,2432.800049,2463.199951,2430.75,2459.050049,2459.050049,0,9.400147,35.650147
2011-05-09,2464.350098,2471.399902,2444.050049,2454.75,2454.75,0,5.300049,-4.300049
2011-05-10,2457.25,2469.850098,2445.050049,2455.350098,2455.350098,0,2.5,0.600098
2011-05-11,2456.25,2487.949951,2456.25,2483.649902,2483.649902,0,0.899902,28.299804
2011-05-12,2478.199951,2495.949951,2456.149902,2463.649902,2463.649902,0,-5.449951,-20
2011-05-13,2462.25,2509.649902,2455.350098,2496.649902,2496.649902,0,-1.399902,33
2011-05-16,2493.649902,2501.100098,2475.649902,2480.850098,2480.850098,0,-3,-15.799804
2011-05-17,2483.100098,2494.5,2450.899902,2461.699951,2461.699951,0,2.25,-19.150147
2011-05-18,2462.449951,2472.199951,2436.199951,2442.649902,2442.649902,0,0.75,-19.050049
2011-05-19,2439.25,2451.149902,2418.149902,2427.75,2427.75,0,-3.399902,-14.899902
2011-05-20,2426.399902,2459.5,2426.399902,2442.050049,2442.050049,0,-1.350098,14.300049
2011-05-23,2440.600098,2440.600098,2401.100098,2409.899902,2409.899902,0,-1.449951,-32.150147
2011-05-24,2410.300049,2415.449951,2396.949951,2410.600098,2410.600098,0,0.400147,0.700196
2011-05-25,2407.800049,2410.300049,2398,2407.449951,2407.449951,0,-2.800049,-3.150147
2011-05-26,2415.350098,2421.25,2399.449951,2402.300049,2402.300049,0,7.900147,-5.149902
2011-05-27,2401.899902,2453.399902,2401.899902,2449.600098,2449.600098,0,-0.400147,47.300049
2011-05-30,2460.850098,2479.399902,2455.75,2471.800049,2471.800049,0,11.25,22.199951
2011-06-01,2513.699951,2522.300049,2501.600098,2518.300049,2518.300049,0,41.899902,46.5
2011-06-02,2496,2509.399902,2484.550049,2498.699951,2498.699951,0,-22.300049,-19.600098
2011-06-03,2495.699951,2525.75,2475.550049,2479.800049,2479.800049,0,-3,-18.899902
2011-06-06,2480.100098,2481.199951,2458.399902,2474.300049,2474.300049,0,0.300049,-5.5
2011-06-07,2475.5,2496.350098,2470.449951,2494,2494,0,1.199951,19.699951
2011-06-08,2490.75,2505.399902,2481.899902,2490.199951,2490.199951,0,-3.25,-3.800049
2011-06-09,2490.550049,2500.600098,2480.300049,2490.25,2490.25,0,0.350098,0.050049
2011-06-10,2500.600098,2501.550049,2466.75,2476.100098,2476.100098,0,10.350098,-14.149902
2011-06-13,2476.050049,2488.949951,2453.949951,2487,2487,0,-0.050049,10.899902
2011-06-14,2487.699951,2505.300049,2487.149902,2495.800049,2495.800049,0,0.699951,8.800049
2011-06-15,2496.050049,2500.649902,2469.949951,2474.449951,2474.449951,0,0.25,-21.350098
2011-06-16,2464.149902,2472.75,2451.899902,2455.25,2455.25,0,-10.300049,-19.199951
2011-06-17,2456.699951,2469.149902,2433.100098,2438.800049,2438.800049,0,1.449951,-16.449951
2011-06-20,2443.5,2444.300049,2325.949951,2361.600098,2361.600098,0,4.699951,-77.199951
2011-06-21,2370.550049,2381.850098,2348.5,2354.050049,2354.050049,0,8.949951,-7.550049
2011-06-22,2370.100098,2374.25,2316.149902,2321.350098,2321.350098,0,16.050049,-32.699951
2011-06-23,2324.850098,2326.149902,2294.699951,2321.699951,2321.699951,0,3.5,0.349853
2011-06-24,2328.100098,2371.25,2328.100098,2365.550049,2365.550049,0,6.400147,43.850098
2011-06-27,2356,2398.25,2353.550049,2393.050049,2393.050049,0,-9.550049,27.5
2011-06-28,2400.649902,2414.449951,2391.5,2406,2406,0,7.599853,12.949951
2011-06-29,2410.850098,2422.850098,2405.600098,2411.850098,2411.850098,0,4.850098,5.850098
2011-06-30,2412.800049,2426.449951,2412.149902,2419.050049,2419.050049,0,0.949951,7.199951
2011-07-01,2420.75,2440.399902,2416.800049,2427.149902,2427.149902,0,1.699951,8.099853
2011-07-04,2436.699951,2467.350098,2436.699951,2463.300049,2463.300049,0,9.550049,36.150147
2011-07-05,2465.649902,2469.699951,2454.75,2458,2458,0,2.349853,-5.300049
2011-07-06,2464.300049,2471.75,2456.75,2466.800049,2466.800049,0,6.300049,8.800049
2011-07-07,2467.75,2510,2467.75,2507.300049,2507.300049,0,0.949951,40.5
2011-07-08,2510.350098,2515.699951,2483.75,2487.25,2487.25,0,3.050049,-20.050049
2011-07-11,2482.800049,2485.899902,2464.649902,2470.850098,2470.850098,0,-4.449951,-16.399902
2011-07-12,2463.050049,2463.050049,2420.350098,2432,2432,0,-7.800049,-38.850098
2011-07-13,2441.149902,2472.25,2441.149902,2468.850098,2468.850098,0,9.149902,36.850098
2011-07-14,2460.5,2496.25,2455,2483.300049,2483.300049,0,-8.350098,14.449951
2011-07-15,2485.949951,2502.449951,2473.300049,2481.350098,2481.350098,0,2.649902,-1.949951
2011-07-18,2478,2502.399902,2477,2489.75,2489.75,0,-3.350098,8.399902
2011-07-19,2488.550049,2507.149902,2488.550049,2502.449951,2502.449951,0,-1.199951,12.699951
2011-07-20,2512.050049,2515.25,2463.050049,2465.850098,2465.850098,0,9.600098,-36.599853
2011-07-21,2466.550049,2468.949951,2437.25,2441.649902,2441.649902,0,0.699951,-24.200196
2011-07-22,2447.25,2487.600098,2447.25,2484.050049,2484.050049,0,5.600098,42.400147
2011-07-25,2483.949951,2501.449951,2480.800049,2495.949951,2495.949951,0,-0.100098,11.899902
2011-07-26,2499.600098,2508.399902,2467.800049,2474.949951,2474.949951,0,3.650147,-21
2011-07-27,2474.649902,2482.800049,2459.199951,2477,2477,0,-0.300049,2.050049
2011-07-28,2469.100098,2469.100098,2437.149902,2440.600098,2440.600098,0,-7.899902,-36.399902
2011-07-29,2435,2454.949951,2406.199951,2409.649902,2409.649902,0,-5.600098,-30.950196
2011-08-01,2419.899902,2432.399902,2383.350098,2395.399902,2395.399902,0,10.25,-14.25
2011-08-02,2394.449951,2394.449951,2356.25,2359.899902,2359.899902,0,-0.949951,-35.5
2011-08-03,2350.25,2359.5,2321.25,2356.449951,2356.449951,0,-9.649902,-3.449951
2011-08-04,2359.899902,2383.75,2325.800049,2329.850098,2329.850098,0,3.449951,-26.599853
2011-08-05,2266.949951,2289.399902,2221.699951,2284.75,2284.75,0,-62.900147,-45.100098
2011-08-08,2268.149902,2273.300049,2206.550049,2249.550049,2249.550049,0,-16.600098,-35.199951
2011-08-09,2205.149902,2259.399902,2181.5,2219.050049,2219.050049,0,-44.400147,-30.5
2011-08-10,2238.949951,2281.050049,2238.949951,2277.899902,2277.899902,0,19.899902,58.849853
2011-08-11,2270.5,2288.399902,2261.399902,2264.699951,2264.699951,0,-7.399902,-13.199951
2011-08-12,2270.899902,2289.449951,2248.050049,2251.149902,2251.149902,0,6.199951,-13.550049
2011-08-16,2251.149902,2270.050049,2190.800049,2197.350098,2197.350098,0,0,-53.799804
2011-08-17,2199.550049,2206.199951,2161.050049,2174.300049,2174.300049,0,2.199951,-23.050049
2011-08-18,2180.899902,2188.050049,2101.449951,2110.350098,2110.350098,0,6.599853,-63.949951
2011-08-19,2087.949951,2100.5,2058.850098,2094.550049,2094.550049,0,-22.400147,-15.800049
2011-08-22,2095.100098,2141.149902,2080.350098,2134,2134,0,0.550049,39.449951
2011-08-23,2143.149902,2169.149902,2131.899902,2160.899902,2160.899902,0,9.149902,26.899902
2011-08-24,2165,2194.399902,2143,2153.850098,2153.850098,0,4.100098,-7.049804
2011-08-25,2158.649902,2164.800049,2113.550049,2119.600098,2119.600098,0,4.799804,-34.25
2011-08-26,2116.350098,2121.149902,2061.149902,2066.850098,2066.850098,0,-3.25,-52.75
2011-08-29,2086.75,2129.699951,2086.649902,2123.300049,2123.300049,0,19.899902,56.449951
2011-08-30,2127.100098,2157.100098,2122.949951,2151.899902,2151.899902,0,3.800049,28.599853
2011-09-02,2151.899902,2193.449951,2151.899902,2187.5,2187.5,0,0,35.600098
2011-09-05,2180.100098,2202.699951,2164.050049,2200.75,2200.75,0,-7.399902,13.25
2011-09-06,2196.5,2209,2173.899902,2206.949951,2206.949951,0,-4.25,6.199951
2011-09-07,2213.199951,2249.699951,2213.199951,2240.600098,2240.600098,0,6.25,33.650147
2011-09-08,2245.699951,2260.199951,2236.600098,2251.850098,2251.850098,0,5.099853,11.25
2011-09-09,2254.350098,2262.600098,2208.5,2211.550049,2211.550049,0,2.5,-40.300049
2011-09-12,2188.850098,2188.850098,2141.149902,2149.100098,2149.100098,0,-22.699951,-62.449951
2011-09-13,2158.350098,2190.399902,2139.5,2149,2149,0,9.25,-0.100098
2011-09-14,2153.899902,2173.699951,2139.5,2167.449951,2167.449951,0,4.899902,18.449951
2011-09-15,2173.899902,2199.649902,2171.25,2197.850098,2197.850098,0,6.449951,30.400147
2011-09-16,2205.899902,2212.949951,2188.850098,2195.100098,2195.100098,0,8.049804,-2.75
2011-09-19,2184.300049,2202.949951,2184.300049,2192.850098,2192.850098,0,-10.800049,-2.25
2011-09-20,2181.199951,2222.699951,2181.199951,2221.449951,2221.449951,0,-11.650147,28.599853
2011-09-21,2228.5,2253.199951,2228.5,2250.350098,2250.350098,0,7.050049,28.900147
2011-09-22,2219,2219,2153.050049,2158.899902,2158.899902,0,-31.350098,-91.450196
2011-09-23,2146.899902,2172.949951,2115.5,2145.899902,2145.899902,0,-12,-13
2011-09-26,2149.350098,2154.449951,2079.100098,2104.75,2104.75,0,3.450196,-41.149902
2011-09-27,2119.649902,2141,2119.649902,2133.5,2133.5,0,14.899902,28.75
2011-09-28,2138.899902,2141.800049,2101.600098,2106.800049,2106.800049,0,5.399902,-26.699951
2011-09-29,2102.949951,2121,2080.5,2115.149902,2115.149902,0,-3.850098,8.349853
2011-09-30,2109.949951,2133.5,2095.600098,2102.399902,2102.399902,0,-5.199951,-12.75
2011-10-03,2098.350098,2098.350098,2040.400024,2043.449951,2043.449951,0,-4.049804,-58.949951
2011-10-04,2037.349976,2062.75,2006.400024,2009.599976,2009.599976,0,-6.099975,-33.849975
2011-10-05,2016.800049,2028.449951,1992.650024,1995.050049,1995.050049,0,7.200073,-14.549927
2011-10-07,1995.050049,2049.199951,1995.050049,2022.599976,2022.599976,0,0,27.549927
2011-10-10,2029.650024,2058.199951,2023.400024,2056.100098,2056.100098,0,7.050048,33.500122
2011-10-11,2061.350098,2089.050049,2048.800049,2060.350098,2060.350098,0,5.25,4.25
2011-10-12,2062.149902,2109.649902,2062.149902,2106.449951,2106.449951,0,1.799804,46.099853
2011-10-13,2112.399902,2130.5,2098.75,2102.600098,2102.600098,0,5.949951,-3.849853
2011-10-14,2099.100098,2114.600098,2091.899902,2111.850098,2111.850098,0,-3.5,9.25
2011-10-17,2115.899902,2123.649902,2099.899902,2105.699951,2105.699951,0,4.049804,-6.150147
2011-10-18,2098.699951,2098.699951,2066.149902,2074.199951,2074.199951,0,-7,-31.5
2011-10-19,2084.449951,2107.699951,2084.449951,2105.949951,2105.949951,0,10.25,31.75
2011-10-20,2101.850098,2101.850098,2067.75,2079.850098,2079.850098,0,-4.099853,-26.099853
2011-10-21,2082.350098,2093.050049,2060.25,2064.25,2064.25,0,2.5,-15.600098
2011-10-24,2063.75,2095.25,2054.649902,2057.550049,2057.550049,0,-0.5,-6.699951
2011-10-25,2054.25,2070.899902,2037.400024,2063.149902,2063.149902,0,-3.300049,5.599853
2011-10-28,2080.149902,2155.449951,2075.449951,2148.75,2148.75,0,17,85.600098
2011-10-31,2155.449951,2170.899902,2142.149902,2159.75,2159.75,0,6.699951,11
2011-11-01,2147.699951,2165.800049,2120.149902,2129.350098,2129.350098,0,-12.050049,-30.399902
2011-11-02,2123.850098,2145.5,2113.199951,2130.300049,2130.300049,0,-5.5,0.949951
2011-11-03,2129.5,2141.449951,2114.149902,2136.149902,2136.149902,0,-0.800049,5.849853
2011-11-04,2151.350098,2172.399902,2148.449951,2161.100098,2161.100098,0,15.200196,24.950196
2011-11-08,2161.100098,2174.899902,2154.649902,2164.899902,2164.899902,0,0,3.799804
2011-11-09,2174.800049,2178.199951,2126.149902,2130,2130,0,9.900147,-34.899902
2011-11-11,2130,2132.100098,2088.600098,2096.399902,2096.399902,0,0,-33.600098
2011-11-14,2110.300049,2122.100098,2055.899902,2059.100098,2059.100098,0,13.900147,-37.299804
2011-11-15,2058.949951,2058.949951,1991,1994.25,1994.25,0,-0.150147,-64.850098
2011-11-16,1993.75,1996.599976,1963.75,1979,1979,0,-0.5,-15.25
2011-11-17,1979.800049,1987.5,1939.400024,1944.5,1944.5,0,0.800049,-34.5
2011-11-18,1939.449951,1939.449951,1905.550049,1926.949951,1926.949951,0,-5.050049,-17.550049
2011-11-21,1918.800049,1918.800049,1884.25,1890.150024,1890.150024,0,-8.149902,-36.799927
2011-11-22,1892.599976,1908.449951,1879.099976,1893.650024,1893.650024,0,2.449952,3.5
2011-11-23,1886.099976,1886.099976,1853.949951,1862,1862,0,-7.550048,-31.650024
2011-11-25,1890.25,1916.300049,1879.849976,1892,1892,0,28.25,30
2011-11-28,1908.5,1953.050049,1908.5,1946.650024,1946.650024,0,16.5,54.650024
2011-11-29,1946.699951,1962.650024,1916.400024,1922.400024,1922.400024,0,0.049927,-24.25
2011-11-30,1921.099976,1921.699951,1893.25,1916.599976,1916.599976,0,-1.300048,-5.800048
2011-12-01,1937.800049,1973.400024,1930.25,1945.5,1945.5,0,21.200073,28.900024
2011-12-02,1947.900024,1981.050049,1936.550049,1977.849976,1977.849976,0,2.400024,32.349976
2011-12-05,1975.550049,1986.400024,1968.599976,1975.849976,1975.849976,0,-2.299927,-2
2011-12-07,1975.849976,2001.849976,1973.5,1978.449951,1978.449951,0,0,2.599975
2011-12-08,1976.25,1976.25,1928.650024,1934.5,1934.5,0,-2.199951,-43.949951
2011-12-09,1920.800049,1932.099976,1901.900024,1919,1919,0,-13.699951,-15.5
2011-12-12,1929.300049,1932.949951,1861.050049,1869.25,1869.25,0,10.300049,-49.75
2011-12-13,1857,1876.699951,1848.449951,1867.849976,1867.849976,0,-12.25,-1.400024
2011-12-14,1866.949951,1885.699951,1844.900024,1849.050049,1849.050049,0,-0.900025,-18.799927
2011-12-15,1839.75,1845,1810.699951,1841.449951,1841.449951,0,-9.300049,-7.600098
2011-12-16,1847.900024,1866.5,1790.900024,1797.699951,1797.699951,0,6.450073,-43.75
2011-12-19,1794.349976,1794.349976,1753.699951,1772.650024,1772.650024,0,-3.349975,-25.049927
2011-12-20,1772.949951,1781.599976,1722.449951,1727.400024,1727.400024,0,0.299927,-45.25
2011-12-21,1749.449951,1765.849976,1733.550049,1759.349976,1759.349976,0,22.049927,31.949952
2011-12-22,1754.949951,1798.5,1741.800049,1796,1796,0,-4.400025,36.650024
2011-12-23,1803.5,1813.599976,1778.099976,1785,1785,0,7.5,-11
2011-12-27,1802.150024,1813.849976,1776.449951,1783.5,1783.5,0,17.150024,-1.5
2011-12-28,1784.150024,1784.150024,1754.5,1766.849976,1766.849976,0,0.650024,-16.650024
2011-12-29,1760.949951,1768.699951,1749.300049,1752.349976,1752.349976,0,-5.900025,-14.5
2011-12-30,1758,1770.800049,1739.300049,1753.400024,1753.400024,0,5.650024,1.050048
2012-01-03,1772.75,1838.099976,1772.75,1834.199951,1834.199951,0,19.349976,80.799927
2012-01-04,1830.599976,1844.699951,1823.300049,1829.5,1829.5,0,-3.599975,-4.699951
2012-01-05,1830.449951,1841.75,1817,1824.800049,1824.800049,0,0.949951,-4.699951
2012-01-06,1822,1832.25,1795.949951,1820.800049,1820.800049,0,-2.800049,-4
2012-01-09,1830.5,1854.849976,1812.349976,1851.400024,1851.400024,0,9.699951,30.599975
2012-01-10,1859.099976,1920.599976,1859.099976,1915.900024,1915.900024,0,7.699952,64.5
2012-01-11,1924.849976,1942.699951,1916.300049,1936.949951,1936.949951,0,8.949952,21.049927
2012-01-12,1935.300049,1957.650024,1926.199951,1947.349976,1947.349976,0,-1.649902,10.400025
2012-01-13,1952.550049,1985.300049,1951.949951,1965.5,1965.5,0,5.200073,18.150024
2012-01-16,1956.150024,1968.800049,1939.75,1966,1966,0,-9.349976,0.5
2012-01-17,1970.099976,2011.050049,1970.099976,1998.900024,1998.900024,0,4.099976,32.900024
2012-01-18,1999.199951,2007.550049,1965.150024,1970.599976,1970.599976,0,0.299927,-28.300048
2012-01-19,1986.650024,2011.25,1986.650024,2006.800049,2006.800049,0,16.050048,36.200073
2012-01-20,2011.150024,2033.449951,2001.949951,2022.300049,2022.300049,0,4.349975,15.5
2012-01-23,2023.550049,2049.199951,2020.650024,2024.800049,2024.800049,0,1.25,2.5
2012-01-24,2029.300049,2067.199951,2023.300049,2061.649902,2061.649902,0,4.5,36.849853
2012-01-25,2074.449951,2100.300049,2072.949951,2096.850098,2096.850098,0,12.800049,35.200196
2012-01-27,2096.850098,2117.449951,2093.199951,2110.800049,2110.800049,0,0,13.949951
2012-01-30,2109.600098,2111.850098,2049.399902,2056.449951,2056.449951,0,-1.199951,-54.350098
2012-01-31,2071.75,2115.050049,2068.75,2109.649902,2109.649902,0,15.300049,53.199951
2012-02-01,2107.5,2144.75,2102.449951,2140,2140,0,-2.149902,30.350098
2012-02-02,2147.75,2168.5,2119.649902,2146.25,2146.25,0,7.75,6.25
2012-02-03,2149.5,2184.25,2139.699951,2180.850098,2180.850098,0,3.25,34.600098
2012-02-06,2201.300049,2249.100098,2201.300049,2225.850098,2225.850098,0,20.449951,45
2012-02-07,2229.100098,2242.899902,2185.5,2190.949951,2190.949951,0,3.25,-34.900147
2012-02-08,2198.550049,2234.449951,2198.550049,2226.649902,2226.649902,0,7.600098,35.699951
2012-02-09,2229.949951,2273.550049,2221.949951,2269.550049,2269.550049,0,3.300049,42.900147
2012-02-10,2274.600098,2297.649902,2235.5,2256.399902,2256.399902,0,5.050049,-13.150147
2012-02-13,2255.600098,2281.800049,2246,2271.350098,2271.350098,0,-0.799804,14.950196
2012-02-14,2245.050049,2308.449951,2244.399902,2305.100098,2305.100098,0,-26.300049,33.75
2012-02-15,2309.050049,2380.050049,2309.050049,2374.699951,2374.699951,0,3.949951,69.599853
2012-02-16,2373.600098,2404.050049,2366.25,2397.649902,2397.649902,0,-1.099853,22.949951
2012-02-17,2410.25,2453.649902,2404.449951,2424.199951,2424.199951,0,12.600098,26.550049
2012-02-21,2432.449951,2464.25,2426.100098,2459.100098,2459.100098,0,8.25,34.900147
2012-02-22,2468.699951,2481.600098,2323.800049,2335.149902,2335.149902,0,9.599853,-123.950196
2012-02-23,2327.5,2344.100098,2272.25,2318.5,2318.5,0,-7.649902,-16.649902
2012-02-24,2328.699951,2355.449951,2289.399902,2309.899902,2309.899902,0,10.199951,-8.600098
2012-02-27,2310.600098,2311.050049,2208.199951,2216.649902,2216.649902,0,0.700196,-93.25
2012-02-28,2230.199951,2315.850098,2230.199951,2311.5,2311.5,0,13.550049,94.850098
2012-02-29,2315.5,2369.699951,2311.699951,2347.399902,2347.399902,0,4,35.899902
2012-03-01,2344.449951,2344.449951,2301,2328.850098,2328.850098,0,-2.949951,-18.549804
2012-03-02,2341.149902,2346.5,2308.149902,2313.300049,2313.300049,0,12.299804,-15.550049
2012-03-05,2313.800049,2313.800049,2261.850098,2270.300049,2270.300049,0,0.5,-43
2012-03-06,2269.899902,2317.600098,2234.899902,2239.949951,2239.949951,0,-0.400147,-30.350098
2012-03-07,2238.399902,2258.949951,2218.149902,2248.949951,2248.949951,0,-1.550049,9
2012-03-09,2248.949951,2337.550049,2248.949951,2334.399902,2334.399902,0,0,85.449951
2012-03-12,2351.850098,2373.300049,2340.75,2366.699951,2366.699951,0,17.450196,32.300049
2012-03-13,2379.5,2399.25,2379.5,2388.300049,2388.300049,0,12.800049,21.600098
